status,file,key,error
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000107_9065de59e94b.jpg","argo-hytos/000107_9065de59e94b.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000110_f81fcfb020e6.png","argo-hytos/000110_f81fcfb020e6.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000105_c35008a58279.jpg","argo-hytos/000105_c35008a58279.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000109_998b0e42b616.jpg","argo-hytos/000109_998b0e42b616.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000108_b0ad8a9b1193.png","argo-hytos/000108_b0ad8a9b1193.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000111_2e71282d1a02.jpg","argo-hytos/000111_2e71282d1a02.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000023_70f6fdd87a89.jpg","argo-hytos/000023_70f6fdd87a89.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000103_f01ec82d0d1c.jpg","argo-hytos/000103_f01ec82d0d1c.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000027_7ed91ccb6306.jpg","argo-hytos/000027_7ed91ccb6306.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000022_2960d44d8dc9.png","argo-hytos/000022_2960d44d8dc9.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000112_ea722126b11d.jpg","argo-hytos/000112_ea722126b11d.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000026_a7850ac3cc30.jpg","argo-hytos/000026_a7850ac3cc30.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000021_da81df042d6e.jpg","argo-hytos/000021_da81df042d6e.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000019_4872aedff8a4.jpg","argo-hytos/000019_4872aedff8a4.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000025_0633d70a1dbc.jpg","argo-hytos/000025_0633d70a1dbc.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000020_a895ca638310.jpg","argo-hytos/000020_a895ca638310.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000114_66574ff21594.jpg","argo-hytos/000114_66574ff21594.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000024_97f3a4857d47.jpg","argo-hytos/000024_97f3a4857d47.jpg",""
